id,reference,exposition,target_type,group_type,NMDS1,NMDS2,mean1,mean2
W5_01_2018,2018,north,dry_grassland,2018,1.1535499515890772,0.4462324077174108,-0.11340211503171282,-0.11907083492843955
W5_01_2019,2019,north,dry_grassland,2019,-0.8921163696246089,-0.40012235532419643,-0.5579864812065191,-0.11310545854624686
W5_01_2020,2020,north,dry_grassland,2020,-0.0036613544092387305,-0.09237537876007305,-0.11173635142972259,0.11953103169259205
W5_01_2021,2021,north,dry_grassland,2021,0.19307889034477801,0.05421300420361788,-0.02236579753931777,0.1905167811556726
W5_01_seeded,seeded,north,dry_grassland,seeded,0.3340070471575674,0.11411421349646585,0.5377147617840167,-0.09756544043457768
W5_02_2018,2018,north,hay_meadow,2018,0.9064096061883544,0.20081312705466006,-0.11340211503171282,-0.11907083492843955
W5_02_2019,2019,north,hay_meadow,2019,-0.5124646084697594,-0.36469435185168864,-0.5579864812065191,-0.11310545854624686
W5_02_2020,2020,north,hay_meadow,2020,0.10455649961183212,0.05939098383122309,-0.11173635142972259,0.11953103169259205
W5_02_2021,2021,north,hay_meadow,2021,0.2699949487098354,0.010877739382653316,-0.02236579753931777,0.1905167811556726
W5_02_seeded,seeded,north,hay_meadow,seeded,0.23632616195765743,-0.1304135048981604,0.5377147617840167,-0.09756544043457768
W5_03_2018,2018,north,dry_grassland,2018,1.037109925594433,0.25709879378751976,-0.11340211503171282,-0.11907083492843955
W5_03_2019,2019,north,dry_grassland,2019,-0.42900152012867077,-0.5893398879950649,-0.5579864812065191,-0.11310545854624686
W5_03_2020,2020,north,dry_grassland,2020,0.11850818455911302,-0.14403318459124767,-0.11173635142972259,0.11953103169259205
W5_03_2021,2021,north,dry_grassland,2021,0.16787900244748924,-0.02046115538152752,-0.02236579753931777,0.1905167811556726
W5_03_seeded,seeded,north,dry_grassland,seeded,0.1984927022955065,-0.1741957811271091,0.5377147617840167,-0.09756544043457768
W5_04_2018,2018,north,hay_meadow,2018,0.61834863103356,-0.6153473445567039,-0.11340211503171282,-0.11907083492843955
W5_04_2019,2019,north,hay_meadow,2019,-0.6269524061998878,-0.40529376062916234,-0.5579864812065191,-0.11310545854624686
W5_04_2020,2020,north,hay_meadow,2020,0.015496620470571827,0.1360860609967171,-0.11173635142972259,0.11953103169259205
W5_04_2021,2021,north,hay_meadow,2021,0.0958914058902076,0.060299918852378016,-0.02236579753931777,0.1905167811556726
W5_04_seeded,seeded,north,hay_meadow,seeded,0.17410797457231642,0.004602453558369045,0.5377147617840167,-0.09756544043457768
W5_05_2018,2018,north,dry_grassland,2018,1.0302404129428686,0.305565801513187,-0.11340211503171282,-0.11907083492843955
W5_05_2019,2019,north,dry_grassland,2019,-0.4201784387563295,-0.7846218600820961,-0.5579864812065191,-0.11310545854624686
W5_05_2020,2020,north,dry_grassland,2020,0.0645472750036883,-0.31727541305659784,-0.11173635142972259,0.11953103169259205
W5_05_2021,2021,north,dry_grassland,2021,0.1013693256565918,-0.2767288939454763,-0.02236579753931777,0.1905167811556726
W5_05_seeded,seeded,north,dry_grassland,seeded,0.2773536604481853,-0.19735228858094575,0.5377147617840167,-0.09756544043457768
W5_06_2018,2018,north,hay_meadow,2018,0.8759574817620275,-0.6950769545760295,-0.11340211503171282,-0.11907083492843955
W5_06_2019,2019,north,hay_meadow,2019,-0.5857207545313766,-0.22718681429409024,-0.5579864812065191,-0.11310545854624686
W5_06_2020,2020,north,hay_meadow,2020,-0.032330889691248,-0.11809264671834686,-0.11173635142972259,0.11953103169259205
W5_06_2021,2021,north,hay_meadow,2021,0.06169412129933024,-0.015062182693798937,-0.02236579753931777,0.1905167811556726
W5_06_seeded,seeded,north,hay_meadow,seeded,0.22446391197287655,0.11591157231484445,0.5377147617840167,-0.09756544043457768
W5_07_2018,2018,north,hay_meadow,2018,1.010653571569457,0.4997037760196645,-0.11340211503171282,-0.11907083492843955
W5_07_2019,2019,north,hay_meadow,2019,-0.4228664234018094,-0.6200164671206326,-0.5579864812065191,-0.11310545854624686
W5_07_2020,2020,north,hay_meadow,2020,0.22523984889943563,-0.34138765895816897,-0.11173635142972259,0.11953103169259205
W5_07_2021,2021,north,hay_meadow,2021,0.22054272643836664,-0.08314146603748054,-0.02236579753931777,0.1905167811556726
W5_07_seeded,seeded,north,hay_meadow,seeded,0.15093640791386742,-0.0985410667121726,0.5377147617840167,-0.09756544043457768
W5_08_2018,2018,north,dry_grassland,2018,0.6429862404964477,-0.7215510297807047,-0.11340211503171282,-0.11907083492843955
W5_08_2019,2019,north,dry_grassland,2019,-0.3275448385748702,-0.6456432861033709,-0.5579864812065191,-0.11310545854624686
W5_08_2020,2020,north,dry_grassland,2020,0.09488131447869515,-0.32945767589602065,-0.11173635142972259,0.11953103169259205
W5_08_2021,2021,north,dry_grassland,2021,0.2752545503008331,-0.2561911542183511,-0.02236579753931777,0.1905167811556726
W5_08_seeded,seeded,north,dry_grassland,seeded,0.3836591886693207,-0.19870714968887873,0.5377147617840167,-0.09756544043457768
W5_09_2018,2018,north,dry_grassland,2018,0.6361357344102412,-0.6748132576354868,-0.11340211503171282,-0.11907083492843955
W5_09_2019,2019,north,dry_grassland,2019,-0.47379476712093344,-0.5542995130442466,-0.5579864812065191,-0.11310545854624686
W5_09_2020,2020,north,dry_grassland,2020,0.08288164436337443,-0.006713568680416727,-0.11173635142972259,0.11953103169259205
W5_09_2021,2021,north,dry_grassland,2021,0.3237763313277213,0.2080306365456633,-0.02236579753931777,0.1905167811556726
W5_09_seeded,seeded,north,dry_grassland,seeded,0.428977774089552,0.17795427402323086,0.5377147617840167,-0.09756544043457768
W5_10_2018,2018,north,hay_meadow,2018,0.8501777664149122,0.5441785555588473,-0.11340211503171282,-0.11907083492843955
W5_10_2019,2019,north,hay_meadow,2019,-0.29354273288759847,-0.6450927974272905,-0.5579864812065191,-0.11310545854624686
W5_10_2020,2020,north,hay_meadow,2020,0.31506652810735886,-0.3674457412512175,-0.11173635142972259,0.11953103169259205
W5_10_2021,2021,north,hay_meadow,2021,0.1796876554279455,-0.18225584518446378,-0.02236579753931777,0.1905167811556726
W5_10_seeded,seeded,north,hay_meadow,seeded,0.3650498799881613,-0.19459723776762303,0.5377147617840167,-0.09756544043457768
W5_11_2018,2018,north,hay_meadow,2018,1.2145139664342095,0.3701764925181387,-0.11340211503171282,-0.11907083492843955
W5_11_2019,2019,north,hay_meadow,2019,-0.7646289907430346,-0.5571278461065665,-0.5579864812065191,-0.11310545854624686
W5_11_2020,2020,north,hay_meadow,2020,0.27778931167320503,0.01681201506419656,-0.11173635142972259,0.11953103169259205
W5_11_2021,2021,north,hay_meadow,2021,0.15461132153002255,-0.14190393340056529,-0.02236579753931777,0.1905167811556726
W5_11_seeded,seeded,north,hay_meadow,seeded,0.31858484103419726,-0.1321232180428305,0.5377147617840167,-0.09756544043457768
W5_12_2018,2018,north,dry_grassland,2018,0.6735559552328673,-0.372562220293395,-0.11340211503171282,-0.11907083492843955
W5_12_2019,2019,north,dry_grassland,2019,-0.6633789000463994,-0.6039562093825519,-0.5579864812065191,-0.11310545854624686
W5_12_2020,2020,north,dry_grassland,2020,0.00597752924952115,0.20237948765502742,-0.11173635142972259,0.11953103169259205
W5_12_2021,2021,north,dry_grassland,2021,0.2887429296321251,0.16030624246338918,-0.02236579753931777,0.1905167811556726
W5_12_seeded,seeded,north,dry_grassland,seeded,0.2924388832528239,0.1917133187593964,0.5377147617840167,-0.09756544043457768
W5_13_2018,2018,north,dry_grassland,2018,0.8026646279870063,-0.6490340127186796,-0.11340211503171282,-0.11907083492843955
W5_13_2019,2019,north,dry_grassland,2019,-0.5687769095332526,-0.3691718871461379,-0.5579864812065191,-0.11310545854624686
W5_13_2020,2020,north,dry_grassland,2020,-0.03217186537152996,-0.0415395080756747,-0.11173635142972259,0.11953103169259205
W5_13_2021,2021,north,dry_grassland,2021,0.1181695104925605,0.0777587122005764,-0.02236579753931777,0.1905167811556726
W5_13_seeded,seeded,north,dry_grassland,seeded,0.2604814967547377,-0.043499299978889565,0.5377147617840167,-0.09756544043457768
W5_14_2018,2018,north,hay_meadow,2018,0.8508754409429292,0.46242961606277777,-0.11340211503171282,-0.11907083492843955
W5_14_2019,2019,north,hay_meadow,2019,-0.5307112622833629,-0.4516790648427149,-0.5579864812065191,-0.11310545854624686
W5_14_2020,2020,north,hay_meadow,2020,0.1551718172689689,-0.15816533357126264,-0.11173635142972259,0.11953103169259205
W5_14_2021,2021,north,hay_meadow,2021,0.1989125096021083,-0.40310738751183123,-0.02236579753931777,0.1905167811556726
W5_14_seeded,seeded,north,hay_meadow,seeded,0.2284666075494292,-0.1373548237810581,0.5377147617840167,-0.09756544043457768
W5_15_2018,2018,north,hay_meadow,2018,0.9690035368957846,0.423346461239396,-0.11340211503171282,-0.11907083492843955
W5_15_2019,2019,north,hay_meadow,2019,-0.6934091756250047,-0.9028203851669515,-0.5579864812065191,-0.11310545854624686
W5_15_2020,2020,north,hay_meadow,2020,0.2121566872173431,-0.4068134596777857,-0.11173635142972259,0.11953103169259205
W5_15_2021,2021,north,hay_meadow,2021,0.28401723435304543,-0.25104766113220917,-0.02236579753931777,0.1905167811556726
W5_15_seeded,seeded,north,hay_meadow,seeded,0.36029086002605226,-0.18322170476289532,0.5377147617840167,-0.09756544043457768
W5_16_2018,2018,north,dry_grassland,2018,0.5739723059270725,-0.695046110095265,-0.11340211503171282,-0.11907083492843955
W5_16_2019,2019,north,dry_grassland,2019,-0.7466628416512208,-0.4565913850568056,-0.5579864812065191,-0.11310545854624686
W5_16_2020,2020,north,dry_grassland,2020,0.16845839428833267,0.06383285091733994,-0.11173635142972259,0.11953103169259205
W5_16_2021,2021,north,dry_grassland,2021,0.18473921496898785,0.030559979182995592,-0.02236579753931777,0.1905167811556726
W5_16_seeded,seeded,north,dry_grassland,seeded,0.39133436895806245,0.06767268436299655,0.5377147617840167,-0.09756544043457768
W5_17_2018,2018,north,dry_grassland,2018,0.73281547855393,-0.5801770723718667,-0.11340211503171282,-0.11907083492843955
W5_17_2019,2019,north,dry_grassland,2019,-0.5528235681353542,-0.3888904090155535,-0.5579864812065191,-0.11310545854624686
W5_17_2020,2020,north,dry_grassland,2020,0.36685813795879313,0.13373409750315712,-0.11173635142972259,0.11953103169259205
W5_17_2021,2021,north,dry_grassland,2021,0.4704197349066227,-0.01233438161581389,-0.02236579753931777,0.1905167811556726
W5_17_seeded,seeded,north,dry_grassland,seeded,0.533954915944099,-0.036313183959304995,0.5377147617840167,-0.09756544043457768
W5_18_2018,2018,north,hay_meadow,2018,1.0096638354402376,0.42558202828880887,-0.11340211503171282,-0.11907083492843955
W5_18_2019,2019,north,hay_meadow,2019,-0.4210331852525999,-0.27637058124806335,-0.5579864812065191,-0.11310545854624686
W5_18_2020,2020,north,hay_meadow,2020,-0.1269607651614505,-0.13856034353777386,-0.11173635142972259,0.11953103169259205
W5_18_2021,2021,north,hay_meadow,2021,0.2839216896004326,0.0489697358866565,-0.02236579753931777,0.1905167811556726
W5_18_seeded,seeded,north,hay_meadow,seeded,0.3088693042327242,0.061436494156025034,0.5377147617840167,-0.09756544043457768
W5_19_2018,2018,north,dry_grassland,2018,0.9160975111177933,0.3626170176418177,-0.11340211503171282,-0.11907083492843955
W5_19_2019,2019,north,dry_grassland,2019,-0.35305292523805115,-0.6323476762584473,-0.5579864812065191,-0.11310545854624686
W5_19_2020,2020,north,dry_grassland,2020,0.08506171472079345,-0.24020763027429143,-0.11173635142972259,0.11953103169259205
W5_19_2021,2021,north,dry_grassland,2021,0.2402125063519438,-0.1834087858414008,-0.02236579753931777,0.1905167811556726
W5_19_seeded,seeded,north,dry_grassland,seeded,0.19078444753472143,-0.19374637434310948,0.5377147617840167,-0.09756544043457768
W5_20_2018,2018,north,hay_meadow,2018,0.8157339322178547,-0.5243026665174711,-0.11340211503171282,-0.11907083492843955
W5_20_2019,2019,north,hay_meadow,2019,-0.49789652703859655,-0.3017913073573377,-0.5579864812065191,-0.11310545854624686
W5_20_2020,2020,north,hay_meadow,2020,0.14525355057841016,-0.052479139566022445,-0.11173635142972259,0.11953103169259205
W5_20_2021,2021,north,hay_meadow,2021,0.12264311851368524,0.0033471946919827384,-0.02236579753931777,0.1905167811556726
W5_20_seeded,seeded,north,hay_meadow,seeded,0.30608537644121664,-0.015339924651633184,0.5377147617840167,-0.09756544043457768
W5_21_2018,2018,north,dry_grassland,2018,1.1706418287090667,0.3574595025352453,-0.11340211503171282,-0.11907083492843955
W5_21_2019,2019,north,dry_grassland,2019,-0.4449700722217324,-0.5663895971269459,-0.5579864812065191,-0.11310545854624686
W5_21_2020,2020,north,dry_grassland,2020,0.06843237731701593,-0.17377830162686878,-0.11173635142972259,0.11953103169259205
W5_21_2021,2021,north,dry_grassland,2021,0.0628923838299034,-0.13413841540258326,-0.02236579753931777,0.1905167811556726
W5_21_seeded,seeded,north,dry_grassland,seeded,0.20964692114898725,-0.18920823688174207,0.5377147617840167,-0.09756544043457768
W5_22_2018,2018,north,hay_meadow,2018,0.6594139000177124,-0.6818676726430039,-0.11340211503171282,-0.11907083492843955
W5_22_2019,2019,north,hay_meadow,2019,-0.46912826423305115,-0.35121470498261675,-0.5579864812065191,-0.11310545854624686
W5_22_2020,2020,north,hay_meadow,2020,0.18685917398532734,0.09700600304749553,-0.11173635142972259,0.11953103169259205
W5_22_2021,2021,north,hay_meadow,2021,0.20499896310811605,0.024468550593255256,-0.02236579753931777,0.1905167811556726
W5_22_seeded,seeded,north,hay_meadow,seeded,0.10909990351110747,0.1367183634206178,0.5377147617840167,-0.09756544043457768
W5_23_2018,2018,north,dry_grassland,2018,1.003014815270052,0.46928795191777095,-0.11340211503171282,-0.11907083492843955
W5_23_2019,2019,north,dry_grassland,2019,-0.46573698261508373,-0.5581265113999483,-0.5579864812065191,-0.11310545854624686
W5_23_2020,2020,north,dry_grassland,2020,-0.025161660069420732,-0.4067522156600449,-0.11173635142972259,0.11953103169259205
W5_23_2021,2021,north,dry_grassland,2021,0.10653939760854596,-0.11772873158766183,-0.02236579753931777,0.1905167811556726
W5_23_seeded,seeded,north,dry_grassland,seeded,0.15216700032417943,-0.18379834890175573,0.5377147617840167,-0.09756544043457768
W5_24_2018,2018,north,hay_meadow,2018,0.7473139108654127,-0.6182946904921967,-0.11340211503171282,-0.11907083492843955
W5_24_2019,2019,north,hay_meadow,2019,-0.4083295461026978,-0.35136149221957397,-0.5579864812065191,-0.11310545854624686
W5_24_2020,2020,north,hay_meadow,2020,0.2273853997416784,0.257828491494882,-0.11173635142972259,0.11953103169259205
W5_24_2021,2021,north,hay_meadow,2021,0.24695428543898462,0.04467985931951348,-0.02236579753931777,0.1905167811556726
W5_24_seeded,seeded,north,hay_meadow,seeded,0.20633860267306203,0.08622888286710909,0.5377147617840167,-0.09756544043457768
W6_01_2018,2018,north,dry_grassland,2018,0.8330829196916398,0.6297858173006743,-0.11340211503171282,-0.11907083492843955
W6_01_2019,2019,north,dry_grassland,2019,-0.4492585947492924,-0.476621353779212,-0.5579864812065191,-0.11310545854624686
W6_01_2020,2020,north,dry_grassland,2020,0.0677794985661511,-0.2945238114900883,-0.11173635142972259,0.11953103169259205
W6_01_2021,2021,north,dry_grassland,2021,0.3695808038674026,-0.22519854852311513,-0.02236579753931777,0.1905167811556726
W6_01_seeded,seeded,north,dry_grassland,seeded,0.21597284910963274,-0.1786032053533137,0.5377147617840167,-0.09756544043457768
W6_02_2018,2018,north,hay_meadow,2018,0.8699265543364363,-0.672189354404346,-0.11340211503171282,-0.11907083492843955
W6_02_2019,2019,north,hay_meadow,2019,-0.6651076182118612,-0.6392079754823183,-0.5579864812065191,-0.11310545854624686
W6_02_2020,2020,north,hay_meadow,2020,-0.011678225947682015,-0.15836743154268476,-0.11173635142972259,0.11953103169259205
W6_02_2021,2021,north,hay_meadow,2021,0.17767834940501964,-0.06063270200161774,-0.02236579753931777,0.1905167811556726
W6_02_seeded,seeded,north,hay_meadow,seeded,0.32217411019754044,-0.06237391253567764,0.5377147617840167,-0.09756544043457768
W6_03_2018,2018,north,dry_grassland,2018,1.0935523186136598,0.28682832670423697,-0.11340211503171282,-0.11907083492843955
W6_03_2019,2019,north,dry_grassland,2019,-0.8815397990476332,-0.1392430343921549,-0.5579864812065191,-0.11310545854624686
W6_03_2020,2020,north,dry_grassland,2020,0.19255461202307736,-0.4670099338225329,-0.11173635142972259,0.11953103169259205
W6_03_2021,2021,north,dry_grassland,2021,0.1254291088253564,-0.2717959048750779,-0.02236579753931777,0.1905167811556726
W6_03_seeded,seeded,north,dry_grassland,seeded,0.23598368688136423,-0.07237986394694683,0.5377147617840167,-0.09756544043457768
W6_04_2018,2018,north,hay_meadow,2018,0.7499073838018557,-0.815837149983372,-0.11340211503171282,-0.11907083492843955
W6_04_2019,2019,north,hay_meadow,2019,-0.6130281362556894,-0.5290087568496964,-0.5579864812065191,-0.11310545854624686
W6_04_2020,2020,north,hay_meadow,2020,0.01952075473935691,0.14542177764889402,-0.11173635142972259,0.11953103169259205
W6_04_2021,2021,north,hay_meadow,2021,0.24177724245224727,0.17417248269646615,-0.02236579753931777,0.1905167811556726
W6_04_seeded,seeded,north,hay_meadow,seeded,0.23382629551054676,0.04339926140705904,0.5377147617840167,-0.09756544043457768
W6_05_2018,2018,north,dry_grassland,2018,0.6785990633322398,0.47656415607611374,-0.11340211503171282,-0.11907083492843955
W6_05_2019,2019,north,dry_grassland,2019,-0.7828612388438114,-0.5695771797399687,-0.5579864812065191,-0.11310545854624686
W6_05_2020,2020,north,dry_grassland,2020,0.06325191250514114,-0.05694407663709117,-0.11173635142972259,0.11953103169259205
W6_05_2021,2021,north,dry_grassland,2021,0.2520127985870419,-0.2007683807846941,-0.02236579753931777,0.1905167811556726
W6_05_seeded,seeded,north,dry_grassland,seeded,-0.017853283819560216,-0.12323999683581498,0.5377147617840167,-0.09756544043457768
W6_06_2018,2018,north,hay_meadow,2018,0.7604931228900896,-0.5526273965989352,-0.11340211503171282,-0.11907083492843955
W6_06_2019,2019,north,hay_meadow,2019,-0.8584068727546761,-0.23274715507012297,-0.5579864812065191,-0.11310545854624686
W6_06_2020,2020,north,hay_meadow,2020,0.012671764624606407,0.019815581444219608,-0.11173635142972259,0.11953103169259205
W6_06_2021,2021,north,hay_meadow,2021,0.2860262552947973,-0.1351405412469127,-0.02236579753931777,0.1905167811556726
W6_06_seeded,seeded,north,hay_meadow,seeded,0.17647565036047982,0.01089067626985454,0.5377147617840167,-0.09756544043457768
W6_07_2018,2018,north,dry_grassland,2018,1.075847273494759,0.5659771700854253,-0.11340211503171282,-0.11907083492843955
W6_07_2019,2019,north,dry_grassland,2019,-0.8559254456167172,-0.913134338257903,-0.5579864812065191,-0.11310545854624686
W6_07_2020,2020,north,dry_grassland,2020,0.12096217013923029,-0.38184316016384073,-0.11173635142972259,0.11953103169259205
W6_07_2021,2021,north,dry_grassland,2021,0.36289116830351914,-0.23372905197146746,-0.02236579753931777,0.1905167811556726
W6_07_seeded,seeded,north,dry_grassland,seeded,0.37947599430261825,-0.3703382959865212,0.5377147617840167,-0.09756544043457768
W6_08_2018,2018,north,hay_meadow,2018,0.908468367473785,-0.6154441315084817,-0.11340211503171282,-0.11907083492843955
W6_08_2019,2019,north,hay_meadow,2019,-0.6778881517422835,-0.3889450132993481,-0.5579864812065191,-0.11310545854624686
W6_08_2020,2020,north,hay_meadow,2020,0.02985563906355135,-0.06977185197201002,-0.11173635142972259,0.11953103169259205
W6_08_2021,2021,north,hay_meadow,2021,0.1972693317967693,-0.11161505062323603,-0.02236579753931777,0.1905167811556726
W6_08_seeded,seeded,north,hay_meadow,seeded,0.2947484337910233,-0.14017174137973948,0.5377147617840167,-0.09756544043457768
W6_09_2018,2018,north,hay_meadow,2018,1.0623923333150826,0.3175515050411688,-0.11340211503171282,-0.11907083492843955
W6_09_2019,2019,north,hay_meadow,2019,-0.5640991183421824,-0.5797499873514674,-0.5579864812065191,-0.11310545854624686
W6_09_2020,2020,north,hay_meadow,2020,-0.09960209505219982,-0.3116971830236077,-0.11173635142972259,0.11953103169259205
W6_09_2021,2021,north,hay_meadow,2021,0.12839855500409308,-0.3837038079210462,-0.02236579753931777,0.1905167811556726
W6_09_seeded,seeded,north,hay_meadow,seeded,0.13010529941040908,-0.2547447015826494,0.5377147617840167,-0.09756544043457768
W6_10_2018,2018,north,dry_grassland,2018,0.6035844861197771,-0.8018366035954965,-0.11340211503171282,-0.11907083492843955
W6_10_2019,2019,north,dry_grassland,2019,-0.6742611517113853,-0.48735113145639386,-0.5579864812065191,-0.11310545854624686
W6_10_2020,2020,north,dry_grassland,2020,0.09557267012957638,-0.37671162511640754,-0.11173635142972259,0.11953103169259205
W6_10_2021,2021,north,dry_grassland,2021,0.2519732979577657,-0.021338563069049448,-0.02236579753931777,0.1905167811556726
W6_10_seeded,seeded,north,dry_grassland,seeded,0.27707841769685987,-0.20719266329553157,0.5377147617840167,-0.09756544043457768
W6_11_2018,2018,north,dry_grassland,2018,0.9427769971864973,-0.6497320890507938,-0.11340211503171282,-0.11907083492843955
W6_11_2019,2019,north,dry_grassland,2019,-0.47363255135055593,-0.3972904928334241,-0.5579864812065191,-0.11310545854624686
W6_11_2020,2020,north,dry_grassland,2020,0.02981707200164806,0.2897093181520333,-0.11173635142972259,0.11953103169259205
W6_11_2021,2021,north,dry_grassland,2021,0.1445553969683423,0.11733973099191479,-0.02236579753931777,0.1905167811556726
W6_11_seeded,seeded,north,dry_grassland,seeded,0.31073904338845354,0.1981607818856848,0.5377147617840167,-0.09756544043457768
W6_12_2018,2018,north,hay_meadow,2018,0.7922834056295673,0.5215619161456283,-0.11340211503171282,-0.11907083492843955
W6_12_2019,2019,north,hay_meadow,2019,-0.36458858026154534,-0.48706863523698934,-0.5579864812065191,-0.11310545854624686
W6_12_2020,2020,north,hay_meadow,2020,0.16217875640163057,-0.001102202468158247,-0.11173635142972259,0.11953103169259205
W6_12_2021,2021,north,hay_meadow,2021,0.330840762557334,-0.13935768308393714,-0.02236579753931777,0.1905167811556726
W6_12_seeded,seeded,north,hay_meadow,seeded,0.09407543311300957,0.043811883010404534,0.5377147617840167,-0.09756544043457768
W6_13_2018,2018,north,dry_grassland,2018,0.7776995088592563,0.503302983413899,-0.11340211503171282,-0.11907083492843955
W6_13_2019,2019,north,dry_grassland,2019,-0.47757712005699865,-0.3980731928715613,-0.5579864812065191,-0.11310545854624686
W6_13_2020,2020,north,dry_grassland,2020,0.10971071258056654,-0.3488592033495161,-0.11173635142972259,0.11953103169259205
W6_13_2021,2021,north,dry_grassland,2021,0.09844819381088088,-0.10138946106684585,-0.02236579753931777,0.1905167811556726
W6_13_seeded,seeded,north,dry_grassland,seeded,-0.04607649990683936,-0.222966016205756,0.5377147617840167,-0.09756544043457768
W6_14_2018,2018,north,hay_meadow,2018,0.6507634627263084,-0.5895736097476918,-0.11340211503171282,-0.11907083492843955
W6_14_2019,2019,north,hay_meadow,2019,-1.0654626017882218,-0.5836096385238175,-0.5579864812065191,-0.11310545854624686
W6_14_2020,2020,north,hay_meadow,2020,-0.08640515931511879,-0.07518425671834338,-0.11173635142972259,0.11953103169259205
W6_14_2021,2021,north,hay_meadow,2021,0.08242070003142091,0.03644549528216085,-0.02236579753931777,0.1905167811556726
W6_14_seeded,seeded,north,hay_meadow,seeded,0.11847144553573555,-0.12887224459320484,0.5377147617840167,-0.09756544043457768
W6_15_2018,2018,north,hay_meadow,2018,1.0220593669946794,0.6878572153353648,-0.11340211503171282,-0.11907083492843955
W6_15_2019,2019,north,hay_meadow,2019,-0.8002348748373623,-0.4443676545815773,-0.5579864812065191,-0.11310545854624686
W6_15_2020,2020,north,hay_meadow,2020,0.30060822811043447,-0.2521293125533851,-0.11173635142972259,0.11953103169259205
W6_15_2021,2021,north,hay_meadow,2021,0.2850448633131217,-0.27646580429163925,-0.02236579753931777,0.1905167811556726
W6_15_seeded,seeded,north,hay_meadow,seeded,0.28209523905455325,-0.298177246394495,0.5377147617840167,-0.09756544043457768
W6_16_2018,2018,north,dry_grassland,2018,0.6139866168653809,-0.38987602628364265,-0.11340211503171282,-0.11907083492843955
W6_16_2019,2019,north,dry_grassland,2019,-0.7921511279483756,-0.6382406511382438,-0.5579864812065191,-0.11310545854624686
W6_16_2020,2020,north,dry_grassland,2020,0.09923560607636113,-0.34115572945042294,-0.11173635142972259,0.11953103169259205
W6_16_2021,2021,north,dry_grassland,2021,0.20389478506429554,-0.23013494017978436,-0.02236579753931777,0.1905167811556726
W6_16_seeded,seeded,north,dry_grassland,seeded,0.26169554149968693,-0.18579963197061802,0.5377147617840167,-0.09756544043457768
W6_17_2018,2018,north,hay_meadow,2018,0.6260760532912638,-0.556062954467595,-0.11340211503171282,-0.11907083492843955
W6_17_2019,2019,north,hay_meadow,2019,-0.86933974219154,-0.8694655929476809,-0.5579864812065191,-0.11310545854624686
W6_17_2020,2020,north,hay_meadow,2020,0.03956666244235772,-0.3507213801163732,-0.11173635142972259,0.11953103169259205
W6_17_2021,2021,north,hay_meadow,2021,0.172742657477326,-0.07826135338382012,-0.02236579753931777,0.1905167811556726
W6_17_seeded,seeded,north,hay_meadow,seeded,0.18439595100516162,0.17180315076733288,0.5377147617840167,-0.09756544043457768
W6_18_2018,2018,north,hay_meadow,2018,1.1144569742258847,0.18120318619584316,-0.11340211503171282,-0.11907083492843955
W6_18_2019,2019,north,hay_meadow,2019,-0.4665472241558019,-0.585921040697034,-0.5579864812065191,-0.11310545854624686
W6_18_2020,2020,north,hay_meadow,2020,0.22310197175216034,-0.35402918654284204,-0.11173635142972259,0.11953103169259205
W6_18_2021,2021,north,hay_meadow,2021,0.22319315643698986,-0.25914064889989935,-0.02236579753931777,0.1905167811556726
W6_18_seeded,seeded,north,hay_meadow,seeded,0.43302715800016905,-0.148787055288474,0.5377147617840167,-0.09756544043457768
W6_19_2018,2018,north,dry_grassland,2018,0.7309167791307595,-0.4992785665805803,-0.11340211503171282,-0.11907083492843955
W6_19_2019,2019,north,dry_grassland,2019,-0.623097585034063,-0.4715980591972163,-0.5579864812065191,-0.11310545854624686
W6_19_2020,2020,north,dry_grassland,2020,0.0020382113927526068,-0.22099651987680383,-0.11173635142972259,0.11953103169259205
W6_19_2021,2021,north,dry_grassland,2021,0.056110849841407066,-0.20771700486395864,-0.02236579753931777,0.1905167811556726
W6_19_seeded,seeded,north,dry_grassland,seeded,0.18555387524957073,-0.17023676331812565,0.5377147617840167,-0.09756544043457768
W6_20_2018,2018,north,dry_grassland,2018,0.8361035143143185,-0.6828986774553807,-0.11340211503171282,-0.11907083492843955
W6_20_2019,2019,north,dry_grassland,2019,-0.6303988297456746,-0.23828676970678542,-0.5579864812065191,-0.11310545854624686
W6_20_2020,2020,north,dry_grassland,2020,-0.06608900040905227,-0.03827501240244969,-0.11173635142972259,0.11953103169259205
W6_20_2021,2021,north,dry_grassland,2021,0.14678982091601714,-0.06302449377691614,-0.02236579753931777,0.1905167811556726
W6_20_seeded,seeded,north,dry_grassland,seeded,0.16847059211192908,-0.06090012295518489,0.5377147617840167,-0.09756544043457768
W6_21_2018,2018,north,dry_grassland,2018,0.9333703043613542,0.41916024183949635,-0.11340211503171282,-0.11907083492843955
W6_21_2019,2019,north,dry_grassland,2019,-0.7127869403987263,-0.5764000659595904,-0.5579864812065191,-0.11310545854624686
W6_21_2020,2020,north,dry_grassland,2020,-0.12767009384377853,-0.1683921615932726,-0.11173635142972259,0.11953103169259205
W6_21_2021,2021,north,dry_grassland,2021,0.11982041434546582,-0.0852264105798279,-0.02236579753931777,0.1905167811556726
W6_21_seeded,seeded,north,dry_grassland,seeded,0.10212167518765623,0.10724018222341271,0.5377147617840167,-0.09756544043457768
