id,plot,site,esy,reference,exposition,sand_ratio,substrate_depth,target_type,seed_density,survey_year,longitude,latitude,elevation,plot_size,botanist,givd_id,source,NMDS1,NMDS2,mean_reference,sd_reference,recovery_completeness
W5_13_2021,W5_13,5,R22,2021,north,0,30,dry_grassland,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,0.247914452754091,-0.1427792351708981,0.644,0.279,-0.396
W5_13_seeded,W5_13,5,R1A,seeded,north,0,30,dry_grassland,8,seeded,1288828,4883968,314,6,NA,NA,experiment,1.0030242233934403,0.4264120695511187,0.644,0.279,0.359
W5_14_2018,W5_14,5,V37,2018,north,0,30,hay_meadow,4,2018,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.6790592001691412,-0.9197357439684912,0.491,0.217,-1.17
W5_14_2019,W5_14,5,V38,2019,north,0,30,hay_meadow,4,2019,1288828,4883968,314,6,Jakob Huber,NA,experiment,0.2617550180612299,-0.3932192082093073,0.491,0.217,-0.229
W5_14_2020,W5_14,5,R22,2020,north,0,30,hay_meadow,4,2020,1288828,4883968,314,6,Katharina Beck,NA,experiment,0.3213847210362227,-0.24455695647579848,0.491,0.217,-0.17
W5_14_2021,W5_14,5,R22,2021,north,0,30,hay_meadow,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,0.3933393327099936,-0.18698234675774908,0.491,0.217,-0.098
W5_14_seeded,W5_14,5,R22,seeded,north,0,30,hay_meadow,4,seeded,1288828,4883968,314,6,NA,NA,experiment,0.6052412285302419,-0.7046961173967681,0.491,0.217,0.114
W5_15_2018,W5_15,5,V37,2018,north,0,30,hay_meadow,8,2018,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.7123681965630813,-0.468552797663766,0.491,0.217,-1.203
W5_15_2019,W5_15,5,R,2019,north,0,30,hay_meadow,8,2019,1288828,4883968,314,6,Jakob Huber,NA,experiment,0.19445447574509314,0.06773483003060367,0.491,0.217,-0.297
W5_15_2020,W5_15,5,R22,2020,north,0,30,hay_meadow,8,2020,1288828,4883968,314,6,Katharina Beck,NA,experiment,0.22101373681424624,0.041048413231038555,0.491,0.217,-0.27
W5_15_2021,W5_15,5,R1A,2021,north,0,30,hay_meadow,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,0.4276910637313256,0.07176526521292508,0.491,0.217,-0.063
W5_15_seeded,W5_15,5,R22,seeded,north,0,30,hay_meadow,8,seeded,1288828,4883968,314,6,NA,NA,experiment,0.801281598760766,-0.528375456631487,0.491,0.217,0.31
W5_16_2018,W5_16,5,V37,2018,north,0,30,dry_grassland,4,2018,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.5463257714836837,-0.39811078395707555,0.644,0.279,-1.19
W5_16_2019,W5_16,5,R,2019,north,0,30,dry_grassland,4,2019,1288828,4883968,314,6,Jakob Huber,NA,experiment,0.4091991491768821,0.15714331075315993,0.644,0.279,-0.235
W5_16_2020,W5_16,5,R,2020,north,0,30,dry_grassland,4,2020,1288828,4883968,314,6,Katharina Beck,NA,experiment,0.5084846644292647,0.0019959415832220217,0.644,0.279,-0.136
W5_16_2021,W5_16,5,R,2021,north,0,30,dry_grassland,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,0.569859265488465,-0.035209251846883616,0.644,0.279,-0.074
W5_16_seeded,W5_16,5,R1A,seeded,north,0,30,dry_grassland,4,seeded,1288828,4883968,314,6,NA,NA,experiment,1.0329874253436049,0.448212167259978,0.644,0.279,0.389
W5_17_2018,W5_17,5,V37,2018,north,25,30,dry_grassland,4,2018,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.4053733882681759,-0.2828714662361972,0.644,0.279,-1.049
W5_17_2019,W5_17,5,R22,2019,north,25,30,dry_grassland,4,2019,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.09179891821434867,-0.1336110646906212,0.644,0.279,-0.736
W5_17_2020,W5_17,5,R22,2020,north,25,30,dry_grassland,4,2020,1288828,4883968,314,6,Katharina Beck,NA,experiment,0.31686650748274847,0.05456755919341341,0.644,0.279,-0.327
W5_17_2021,W5_17,5,R,2021,north,25,30,dry_grassland,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,0.3502257289577806,0.07686732062696486,0.644,0.279,-0.294
W5_17_seeded,W5_17,5,R1A,seeded,north,25,30,dry_grassland,4,seeded,1288828,4883968,314,6,NA,NA,experiment,0.9478303019787944,0.350476623762645,0.644,0.279,0.304
W5_18_2018,W5_18,5,V37,2018,north,25,30,hay_meadow,8,2018,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.33985556267720374,-0.6444450581144656,0.491,0.217,-0.831
W5_18_2019,W5_18,5,R,2019,north,25,30,hay_meadow,8,2019,1288828,4883968,314,6,Jakob Huber,NA,experiment,0.12112681917061889,-0.23082978696310008,0.491,0.217,-0.37
W5_18_2020,W5_18,5,R22,2020,north,25,30,hay_meadow,8,2020,1288828,4883968,314,6,Katharina Beck,NA,experiment,0.2851760710694495,-0.17311518972078782,0.491,0.217,-0.206
W5_18_2021,W5_18,5,R,2021,north,25,30,hay_meadow,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,0.23116473009766128,-0.18817189379442917,0.491,0.217,-0.26
W5_18_seeded,W5_18,5,R22,seeded,north,25,30,hay_meadow,8,seeded,1288828,4883968,314,6,NA,NA,experiment,0.8546387193121934,-0.5105472754934838,0.491,0.217,0.364
W5_19_2018,W5_19,5,V37,2018,north,25,30,dry_grassland,8,2018,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.47742220851938855,-0.3085300129424318,0.644,0.279,-1.121
W5_19_2019,W5_19,5,R1A,2019,north,25,30,dry_grassland,8,2019,1288828,4883968,314,6,Jakob Huber,NA,experiment,0.1941670364925303,-0.03406946140695419,0.644,0.279,-0.45
W5_19_2020,W5_19,5,R22,2020,north,25,30,dry_grassland,8,2020,1288828,4883968,314,6,Katharina Beck,NA,experiment,0.1616445719332708,0.007951904617090028,0.644,0.279,-0.482
W5_19_2021,W5_19,5,R1A,2021,north,25,30,dry_grassland,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,0.3415342562407104,-0.01660947125121655,0.644,0.279,-0.302
W5_19_seeded,W5_19,5,R1A,seeded,north,25,30,dry_grassland,8,seeded,1288828,4883968,314,6,NA,NA,experiment,1.1963571443611367,0.3612313843779969,0.644,0.279,0.552
W5_20_2018,W5_20,5,V37,2018,north,25,30,hay_meadow,4,2018,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.4357692215909876,-0.5800203547927775,0.491,0.217,-0.927
W5_20_2019,W5_20,5,R,2019,north,25,30,hay_meadow,4,2019,1288828,4883968,314,6,Jakob Huber,NA,experiment,0.09041120977369807,-0.1789719574491745,0.491,0.217,-0.401
W5_20_2020,W5_20,5,R22,2020,north,25,30,hay_meadow,4,2020,1288828,4883968,314,6,Katharina Beck,NA,experiment,0.09354764772878248,-0.13430404007203325,0.491,0.217,-0.397
W5_20_2021,W5_20,5,R22,2021,north,25,30,hay_meadow,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,0.22504840213969407,-0.20628048773315305,0.491,0.217,-0.266
W5_20_seeded,W5_20,5,R22,seeded,north,25,30,hay_meadow,4,seeded,1288828,4883968,314,6,NA,NA,experiment,0.6786815891158443,-0.7081744713911221,0.491,0.217,0.188
W5_21_2018,W5_21,5,V37,2018,north,50,30,dry_grassland,4,2018,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.4600077964819336,-0.3629958372508438,0.644,0.279,-1.104
W5_21_2019,W5_21,5,R,2019,north,50,30,dry_grassland,4,2019,1288828,4883968,314,6,Jakob Huber,NA,experiment,0.2410924185443972,0.11804677218382803,0.644,0.279,-0.403
W5_21_2020,W5_21,5,R22,2020,north,50,30,dry_grassland,4,2020,1288828,4883968,314,6,Katharina Beck,NA,experiment,0.24084481489108944,0.037967292290304315,0.644,0.279,-0.403
W5_21_2021,W5_21,5,R,2021,north,50,30,dry_grassland,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,0.1421984180795952,0.153601081672354,0.644,0.279,-0.502
W5_21_seeded,W5_21,5,R,seeded,north,50,30,dry_grassland,4,seeded,1288828,4883968,314,6,NA,NA,experiment,1.0290585760671773,0.4767825258051778,0.644,0.279,0.385
W5_22_2018,W5_22,5,V37,2018,north,50,30,hay_meadow,8,2018,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.454722926421898,-0.5693971912944069,0.491,0.217,-0.946
W5_22_2019,W5_22,5,R22,2019,north,50,30,hay_meadow,8,2019,1288828,4883968,314,6,Jakob Huber,NA,experiment,0.008990017734230712,-0.4022090982208664,0.491,0.217,-0.482
W5_22_2020,W5_22,5,R22,2020,north,50,30,hay_meadow,8,2020,1288828,4883968,314,6,Katharina Beck,NA,experiment,0.1293868285729524,-0.11568215795306223,0.491,0.217,-0.362
W5_22_2021,W5_22,5,R22,2021,north,50,30,hay_meadow,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,0.17134898321538417,-0.2001292654691443,0.491,0.217,-0.32
W5_22_seeded,W5_22,5,R22,seeded,north,50,30,hay_meadow,8,seeded,1288828,4883968,314,6,NA,NA,experiment,0.7948604114692354,-0.5929589476168865,0.491,0.217,0.304
W5_23_2018,W5_23,5,V37,2018,north,50,30,dry_grassland,8,2018,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.3970644646016982,-0.3693869403161373,0.644,0.279,-1.041
W5_23_2019,W5_23,5,R,2019,north,50,30,dry_grassland,8,2019,1288828,4883968,314,6,Jakob Huber,NA,experiment,0.2715498668047272,0.27479010970083695,0.644,0.279,-0.372
W5_23_2020,W5_23,5,R,2020,north,50,30,dry_grassland,8,2020,1288828,4883968,314,6,Katharina Beck,NA,experiment,0.2908075749409471,0.08106701609332463,0.644,0.279,-0.353
W5_23_2021,W5_23,5,R,2021,north,50,30,dry_grassland,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,0.22999649340807773,0.09253033917501839,0.644,0.279,-0.414
W5_23_seeded,W5_23,5,R1A,seeded,north,50,30,dry_grassland,8,seeded,1288828,4883968,314,6,NA,NA,experiment,0.8561405180754884,0.6452098920138951,0.644,0.279,0.212
W5_24_2018,W5_24,5,V37,2018,north,50,30,hay_meadow,4,2018,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.44225051480932553,-0.4897001801154532,0.491,0.217,-0.933
W5_24_2019,W5_24,5,R,2019,north,50,30,hay_meadow,4,2019,1288828,4883968,314,6,Jakob Huber,NA,experiment,0.1003539287691561,-0.29184169020394757,0.491,0.217,-0.391
W5_24_2020,W5_24,5,R22,2020,north,50,30,hay_meadow,4,2020,1288828,4883968,314,6,Katharina Beck,NA,experiment,0.39700081574573826,-0.23425672832457298,0.491,0.217,-0.094
W5_24_2021,W5_24,5,R22,2021,north,50,30,hay_meadow,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,0.2369024211109868,-0.1905546791682387,0.491,0.217,-0.254
W5_24_seeded,W5_24,5,R22,seeded,north,50,30,hay_meadow,4,seeded,1288828,4883968,314,6,NA,NA,experiment,0.8954968916223847,-0.6939299983153163,0.491,0.217,0.404
W6_01_2018,W6_01,6,V37,2018,north,0,15,dry_grassland,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.6467102434757765,-0.6526354432915413,0.644,0.279,-1.291
W6_01_2019,W6_01,6,R,2019,north,0,15,dry_grassland,4,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.03574124183206158,-0.13436498971154331,0.644,0.279,-0.608
W6_01_2020,W6_01,6,R22,2020,north,0,15,dry_grassland,4,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.20371121783971713,-0.05568349919799981,0.644,0.279,-0.44
W6_01_2021,W6_01,6,R,2021,north,0,15,dry_grassland,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.35466179807075376,-0.05995168216586942,0.644,0.279,-0.289
W6_01_seeded,W6_01,6,R1A,seeded,north,0,15,dry_grassland,4,seeded,1289197,4884032,314,6,NA,NA,experiment,1.1178697949719594,0.30676120287699177,0.644,0.279,0.474
W6_02_2018,W6_02,6,V37,2018,north,0,15,hay_meadow,8,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.8663583945780853,-0.1544329869429601,0.491,0.217,-1.357
W6_02_2019,W6_02,6,R,2019,north,0,15,hay_meadow,8,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.21221960396378925,-0.48085285811514616,0.491,0.217,-0.279
W6_02_2020,W6_02,6,R22,2020,north,0,15,hay_meadow,8,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.15179399834872132,-0.27813574824371523,0.491,0.217,-0.339
W6_02_2021,W6_02,6,R22,2021,north,0,15,hay_meadow,8,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.26740933822149665,-0.07328871103575527,0.491,0.217,-0.224
W6_02_seeded,W6_02,6,R22,seeded,north,0,15,hay_meadow,8,seeded,1289197,4884032,314,6,NA,NA,experiment,0.7900035859205956,-0.8156538946976933,0.491,0.217,0.299
W6_03_2018,W6_03,6,V37,2018,north,0,15,dry_grassland,8,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.5936496779654501,-0.5441660909139375,0.644,0.279,-1.238
W6_03_2019,W6_03,6,V38,2019,north,0,15,dry_grassland,8,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.05710720314494162,0.15819992858529458,0.644,0.279,-0.587
W6_03_2020,W6_03,6,R,2020,north,0,15,dry_grassland,8,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.2730596497590256,0.18372821059121966,0.644,0.279,-0.371
W6_03_2021,W6_03,6,R22,2021,north,0,15,dry_grassland,8,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.26433701546448746,0.0528573861371558,0.644,0.279,-0.38
W6_03_seeded,W6_03,6,R1A,seeded,north,0,15,dry_grassland,8,seeded,1289197,4884032,314,6,NA,NA,experiment,0.7098015836824141,0.4818522621768319,0.644,0.279,0.066
W6_04_2018,W6_04,6,V37,2018,north,0,15,hay_meadow,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.7625321800835648,-0.5821584570326271,0.491,0.217,-1.254
W6_04_2019,W6_04,6,R22,2019,north,0,15,hay_meadow,4,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.0970044762747776,-0.054842596987970435,0.491,0.217,-0.394
W6_04_2020,W6_04,6,R22,2020,north,0,15,hay_meadow,4,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.28494464521515656,-0.1979024777347179,0.491,0.217,-0.206
W6_04_2021,W6_04,6,R22,2021,north,0,15,hay_meadow,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.004076953206744765,-0.13097628905634964,0.491,0.217,-0.487
W6_04_seeded,W6_04,6,R22,seeded,north,0,15,hay_meadow,4,seeded,1289197,4884032,314,6,NA,NA,experiment,0.7982505314788008,-0.5490565592462945,0.491,0.217,0.307
W6_05_2018,W6_05,6,V37,2018,north,25,15,dry_grassland,8,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.8534956368841162,-0.2371842276490531,0.644,0.279,-1.497
W6_05_2019,W6_05,6,V38,2019,north,25,15,dry_grassland,8,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.05208181813253374,0.047188345307718337,0.644,0.279,-0.592
W6_05_2020,W6_05,6,R,2020,north,25,15,dry_grassland,8,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.31892117343978227,-0.12426594682950869,0.644,0.279,-0.325
W6_05_2021,W6_05,6,R,2021,north,25,15,dry_grassland,8,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.19994634481756082,0.01849639342810364,0.644,0.279,-0.444
W6_05_seeded,W6_05,6,R1A,seeded,north,25,15,dry_grassland,8,seeded,1289197,4884032,314,6,NA,NA,experiment,1.0978533439768448,0.5751127803413587,0.644,0.279,0.454
W6_06_2018,W6_06,6,V37,2018,north,25,15,hay_meadow,8,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.8588476229810682,-0.9256444590802823,0.491,0.217,-1.35
W6_06_2019,W6_06,6,R,2019,north,25,15,hay_meadow,8,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.16031264177115692,-0.37640225662081667,0.491,0.217,-0.331
W6_06_2020,W6_06,6,R22,2020,north,25,15,hay_meadow,8,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.4084265104557015,-0.21417463974256729,0.491,0.217,-0.083
W6_06_2021,W6_06,6,R,2021,north,25,15,hay_meadow,8,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.4203048365895533,-0.36791018245158724,0.491,0.217,-0.071
W6_06_seeded,W6_06,6,R22,seeded,north,25,15,hay_meadow,8,seeded,1289197,4884032,314,6,NA,NA,experiment,0.9640491432142162,-0.5660828755783709,0.491,0.217,0.473
W6_07_2018,W6_07,6,V37,2018,north,25,15,dry_grassland,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.6784087766725942,-0.39304398442246563,0.644,0.279,-1.322
W6_07_2019,W6_07,6,V,2019,north,25,15,dry_grassland,4,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.06237433175169372,-0.05873515697219952,0.644,0.279,-0.582
W6_07_2020,W6_07,6,R,2020,north,25,15,dry_grassland,4,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.22324325804825548,-0.10897010592599245,0.644,0.279,-0.421
W6_07_2021,W6_07,6,R,2021,north,25,15,dry_grassland,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.3305017186185151,-0.13174579968133038,0.644,0.279,-0.313
W6_07_seeded,W6_07,6,R1A,seeded,north,25,15,dry_grassland,4,seeded,1289197,4884032,314,6,NA,NA,experiment,1.0783440284301316,0.32654299312149515,0.644,0.279,0.434
W6_08_2018,W6_08,6,V37,2018,north,25,15,hay_meadow,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.5487151729100578,-0.589091117535557,0.491,0.217,-1.04
W6_08_2019,W6_08,6,V,2019,north,25,15,hay_meadow,4,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,-0.0692136588756595,-0.31573768306186833,0.491,0.217,-0.56
W6_08_2020,W6_08,6,R22,2020,north,25,15,hay_meadow,4,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.1703612758965516,-0.36955158614246864,0.491,0.217,-0.321
W6_08_2021,W6_08,6,R,2021,north,25,15,hay_meadow,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.16320112135723566,-0.256748014173829,0.491,0.217,-0.328
W6_08_seeded,W6_08,6,R22,seeded,north,25,15,hay_meadow,4,seeded,1289197,4884032,314,6,NA,NA,experiment,0.6413480059123542,-0.7997061317590537,0.491,0.217,0.15
W6_09_2018,W6_09,6,V37,2018,north,50,15,hay_meadow,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.6699712999309987,-0.49592539051317985,0.491,0.217,-1.161
W6_09_2019,W6_09,6,R,2019,north,50,15,hay_meadow,4,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.15521003060497196,-0.34374906052778736,0.491,0.217,-0.336
W6_09_2020,W6_09,6,R22,2020,north,50,15,hay_meadow,4,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.29981832914087203,-0.012331955668958837,0.491,0.217,-0.191
W6_09_2021,W6_09,6,R22,2021,north,50,15,hay_meadow,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.3167368592297662,-0.19661473396999696,0.491,0.217,-0.174
W6_09_seeded,W6_09,6,R22,seeded,north,50,15,hay_meadow,4,seeded,1289197,4884032,314,6,NA,NA,experiment,0.9831437560410753,-0.638236640691267,0.491,0.217,0.492
W6_10_2018,W6_10,6,V37,2018,north,50,15,dry_grassland,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.4548694648228431,-0.40675470422853033,0.644,0.279,-1.099
W6_10_2019,W6_10,6,R,2019,north,50,15,dry_grassland,4,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.05523315581085471,0.30582797993615435,0.644,0.279,-0.589
W6_10_2020,W6_10,6,R,2020,north,50,15,dry_grassland,4,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.17240354384155712,0.1287526718577369,0.644,0.279,-0.472
W6_10_2021,W6_10,6,R,2021,north,50,15,dry_grassland,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.34684671313110493,0.2159041541828042,0.644,0.279,-0.297
W6_10_seeded,W6_10,6,R1A,seeded,north,50,15,dry_grassland,4,seeded,1289197,4884032,314,6,NA,NA,experiment,0.8164352123855159,0.5367727031451768,0.644,0.279,0.172
W6_11_2018,W6_11,6,V37,2018,north,50,15,dry_grassland,8,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.33859620620283054,-0.5023976662134898,0.644,0.279,-0.983
W6_11_2019,W6_11,6,R,2019,north,50,15,dry_grassland,8,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.2104249269659357,0.010248285099368313,0.644,0.279,-0.434
W6_11_2020,W6_11,6,R22,2020,north,50,15,dry_grassland,8,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.370508211638169,-0.12519950329971163,0.644,0.279,-0.273
W6_11_2021,W6_11,6,R22,2021,north,50,15,dry_grassland,8,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.12111523905512751,0.0481442809778272,0.644,0.279,-0.523
W6_11_seeded,W6_11,6,R22,seeded,north,50,15,dry_grassland,8,seeded,1289197,4884032,314,6,NA,NA,experiment,0.808650709740315,0.5015900695375045,0.644,0.279,0.165
W6_12_2018,W6_12,6,V37,2018,north,50,15,hay_meadow,8,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.4604465444045458,-0.4069672792530423,0.491,0.217,-0.951
W6_12_2019,W6_12,6,R,2019,north,50,15,hay_meadow,8,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.13443923586936624,-0.354614413675245,0.491,0.217,-0.357
W6_12_2020,W6_12,6,R22,2020,north,50,15,hay_meadow,8,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.12224290443274807,-0.09896714605403001,0.491,0.217,-0.369
W6_12_2021,W6_12,6,R,2021,north,50,15,hay_meadow,8,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,-0.02342760109746542,-0.24820295103866036,0.491,0.217,-0.514
W6_12_seeded,W6_12,6,R22,seeded,north,50,15,hay_meadow,8,seeded,1289197,4884032,314,6,NA,NA,experiment,0.6695443266068803,-0.6131194104289409,0.491,0.217,0.179
W6_13_2018,W6_13,6,V37,2018,north,0,30,dry_grassland,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-1.0516752115942032,-0.5915891315831767,0.644,0.279,-1.696
W6_13_2019,W6_13,6,V38,2019,north,0,30,dry_grassland,4,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,-0.038601353615209166,-0.044482650216754335,0.644,0.279,-0.683
W6_13_2020,W6_13,6,R22,2020,north,0,30,dry_grassland,4,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.14001050637909274,0.06470341982131106,0.644,0.279,-0.504
W6_13_2021,W6_13,6,R,2021,north,0,30,dry_grassland,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.1715542761519092,-0.11599221540944261,0.644,0.279,-0.472
W6_13_seeded,W6_13,6,R1A,seeded,north,0,30,dry_grassland,4,seeded,1289197,4884032,314,6,NA,NA,experiment,1.046407589972638,0.700282580070195,0.644,0.279,0.402
W6_14_2018,W6_14,6,V37,2018,north,0,30,hay_meadow,8,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.7977585713567295,-0.4499485409303965,0.491,0.217,-1.289
W6_14_2019,W6_14,6,R22,2019,north,0,30,hay_meadow,8,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.3494648564989865,-0.22320541531755628,0.491,0.217,-0.142
W6_14_2020,W6_14,6,R22,2020,north,0,30,hay_meadow,8,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.3113494240850613,-0.2820142309064792,0.491,0.217,-0.18
W6_14_2021,W6_14,6,R22,2021,north,0,30,hay_meadow,8,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.33103902965712284,-0.2730295521948229,0.491,0.217,-0.16
W6_14_seeded,W6_14,6,R22,seeded,north,0,30,hay_meadow,8,seeded,1289197,4884032,314,6,NA,NA,experiment,0.6543515286631291,-0.3721046239143799,0.491,0.217,0.163
W6_15_2018,W6_15,6,V37,2018,north,0,30,hay_meadow,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.7744658498488277,-0.6487318949918985,0.491,0.217,-1.265
W6_15_2019,W6_15,6,R,2019,north,0,30,hay_meadow,4,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.1263039120073286,-0.350399103965945,0.491,0.217,-0.365
W6_15_2020,W6_15,6,R22,2020,north,0,30,hay_meadow,4,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.22907762883195204,-0.24128014840927806,0.491,0.217,-0.262
W6_15_2021,W6_15,6,R22,2021,north,0,30,hay_meadow,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.29566023825773596,-0.18463037533163312,0.491,0.217,-0.195
W6_15_seeded,W6_15,6,R22,seeded,north,0,30,hay_meadow,4,seeded,1289197,4884032,314,6,NA,NA,experiment,0.6509550342841199,-0.5788623480640488,0.491,0.217,0.16
W6_16_2018,W6_16,6,V37,2018,north,0,30,dry_grassland,8,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.86827220878704,-0.8838174031813518,0.644,0.279,-1.512
W6_16_2019,W6_16,6,R,2019,north,0,30,dry_grassland,8,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.0699705373048722,-0.35852875607764045,0.644,0.279,-0.574
W6_16_2020,W6_16,6,R,2020,north,0,30,dry_grassland,8,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.20457190188307905,-0.06897431179162186,0.644,0.279,-0.439
W6_16_2021,W6_16,6,R1A,2021,north,0,30,dry_grassland,8,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.21260053401752563,0.1859865009796087,0.644,0.279,-0.431
W6_16_seeded,W6_16,6,R1A,seeded,north,0,30,dry_grassland,8,seeded,1289197,4884032,314,6,NA,NA,experiment,1.141471438432415,0.19448717113103317,0.644,0.279,0.497
W6_17_2018,W6_17,6,V37,2018,north,25,30,hay_meadow,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.46267360208833386,-0.603580877242266,0.491,0.217,-0.954
W6_17_2019,W6_17,6,R,2019,north,25,30,hay_meadow,4,2019,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.2681680283687758,-0.34099931485431906,0.491,0.217,-0.223
W6_17_2020,W6_17,6,R,2020,north,25,30,hay_meadow,4,2020,1289197,4884032,314,6,Jakob Huber,NA,experiment,0.2533880361067347,-0.26396175616484663,0.491,0.217,-0.238
W6_17_2021,W6_17,6,R,2021,north,25,30,hay_meadow,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,0.47289263890806016,-0.14972834704160315,0.491,0.217,-0.018
W6_17_seeded,W6_17,6,R22,seeded,north,25,30,hay_meadow,4,seeded,1289197,4884032,314,6,NA,NA,experiment,0.7631438359383071,-0.5051212743323488,0.491,0.217,0.272
W6_18_2018,W6_18,6,V37,2018,north,25,30,hay_meadow,8,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.6182716794149851,-0.48142517248085037,0.491,0.217,-1.109
