id,plot,site,longitude,latitude,elevation,plot_size,exposition,orientation,sand_ratio,substrate_depth,target_type,seed_density,survey_year,B,C,D,presabu,persistence
W1_16_2021,W1_16,1,1287752,4883856,314,4,north,water,0,30,hay_meadow,8,2021,0.125,0.4107,0.5357,presence,87.5
W1_16_2021,W1_16,1,1287752,4883856,314,4,north,water,0,30,hay_meadow,8,2021,0.3589,0.4043,0.7632,abundance,64.11
W1_17_2018,W1_17,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,4,2018,0.4722,0.3611,0.8333,presence,52.78
W1_17_2018,W1_17,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,4,2018,0.6736,0.2847,0.9583,abundance,32.64
W1_17_2019,W1_17,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,4,2019,0.2407,0.5,0.7407,presence,75.92999999999999
W1_17_2019,W1_17,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,4,2019,0.4712,0.3753,0.8466,abundance,52.879999999999995
W1_17_2020,W1_17,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,4,2020,0.1803,0.5246,0.7049,presence,81.97
W1_17_2020,W1_17,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,4,2020,0.4025,0.3847,0.7873,abundance,59.74999999999999
W1_17_2021,W1_17,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,4,2021,0.1724,0.4828,0.6552,presence,82.76
W1_17_2021,W1_17,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,4,2021,0.3832,0.3628,0.7459,abundance,61.68
W1_18_2018,W1_18,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,8,2018,0.4054,0.3243,0.7297,presence,59.46
W1_18_2018,W1_18,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,8,2018,0.6764,0.2479,0.9243,abundance,32.36
W1_18_2019,W1_18,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,8,2019,0.3077,0.2821,0.5897,presence,69.23
W1_18_2019,W1_18,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,8,2019,0.5055,0.3527,0.8582,abundance,49.45
W1_18_2020,W1_18,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,8,2020,0.1091,0.3818,0.4909,presence,89.09
W1_18_2020,W1_18,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,8,2020,0.3316,0.3677,0.6993,abundance,66.84
W1_18_2021,W1_18,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,8,2021,0.1538,0.3846,0.5385,presence,84.62
W1_18_2021,W1_18,1,1287752,4883856,314,4,north,water,25,30,dry_grassland,8,2021,0.4158,0.4257,0.8416,abundance,58.42
W1_19_2018,W1_19,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,4,2018,0.3947,0.3421,0.7368,presence,60.529999999999994
W1_19_2018,W1_19,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,4,2018,0.7057,0.1962,0.9019,abundance,29.43
W1_19_2019,W1_19,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,4,2019,0.1702,0.3191,0.4894,presence,82.98
W1_19_2019,W1_19,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,4,2019,0.4517,0.3963,0.848,abundance,54.83
W1_19_2020,W1_19,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,4,2020,0.0833,0.4167,0.5,presence,91.67
W1_19_2020,W1_19,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,4,2020,0.4199,0.2835,0.7034,abundance,58.010000000000005
W1_19_2021,W1_19,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,4,2021,0.0769,0.4615,0.5385,presence,92.31
W1_19_2021,W1_19,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,4,2021,0.3771,0.3382,0.7153,abundance,62.29
W1_20_2018,W1_20,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,8,2018,0.35,0.35,0.7,presence,65
W1_20_2018,W1_20,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,8,2018,0.6879,0.2695,0.9574,abundance,31.210000000000004
W1_20_2019,W1_20,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,8,2019,0.1915,0.3404,0.5319,presence,80.85
W1_20_2019,W1_20,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,8,2019,0.4522,0.3411,0.7933,abundance,54.78000000000001
W1_20_2020,W1_20,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,8,2020,0.1228,0.4211,0.5439,presence,87.72
W1_20_2020,W1_20,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,8,2020,0.3866,0.3584,0.745,abundance,61.339999999999996
W1_20_2021,W1_20,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,8,2021,0.2083,0.375,0.5833,presence,79.17
W1_20_2021,W1_20,1,1287752,4883856,314,4,north,water,25,30,hay_meadow,8,2021,0.4202,0.4101,0.8303,abundance,57.98
W1_21_2018,W1_21,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,8,2018,0.5,0.3235,0.8235,presence,50
W1_21_2018,W1_21,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,8,2018,0.7223,0.2128,0.9351,abundance,27.769999999999996
W1_21_2019,W1_21,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,8,2019,0.1915,0.3404,0.5319,presence,80.85
W1_21_2019,W1_21,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,8,2019,0.4487,0.4231,0.8718,abundance,55.13
W1_21_2020,W1_21,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,8,2020,0.1698,0.4151,0.5849,presence,83.02000000000001
W1_21_2020,W1_21,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,8,2020,0.3788,0.3425,0.7212,abundance,62.12
W1_21_2021,W1_21,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,8,2021,0.1967,0.541,0.7377,presence,80.33
W1_21_2021,W1_21,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,8,2021,0.4234,0.4478,0.8712,abundance,57.66
W1_22_2018,W1_22,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,8,2018,0.375,0.375,0.75,presence,62.5
W1_22_2018,W1_22,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,8,2018,0.7169,0.2463,0.9632,abundance,28.310000000000002
W1_22_2019,W1_22,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,8,2019,0.2,0.3111,0.5111,presence,80
W1_22_2019,W1_22,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,8,2019,0.4381,0.4072,0.8454,abundance,56.190000000000005
W1_22_2020,W1_22,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,8,2020,0.234,0.383,0.617,presence,76.6
W1_22_2020,W1_22,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,8,2020,0.3642,0.3252,0.6894,abundance,63.57999999999999
W1_22_2021,W1_22,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,8,2021,0.125,0.4107,0.5357,presence,87.5
W1_22_2021,W1_22,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,8,2021,0.3597,0.3521,0.7118,abundance,64.03
W1_23_2018,W1_23,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,4,2018,0.3415,0.3659,0.7073,presence,65.85
W1_23_2018,W1_23,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,4,2018,0.6632,0.2596,0.9228,abundance,33.68
W1_23_2019,W1_23,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,4,2019,0.2444,0.3556,0.6,presence,75.56
W1_23_2019,W1_23,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,4,2019,0.4469,0.3569,0.8038,abundance,55.309999999999995
W1_23_2020,W1_23,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,4,2020,0.1379,0.4483,0.5862,presence,86.21
W1_23_2020,W1_23,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,4,2020,0.3698,0.3648,0.7347,abundance,63.019999999999996
W1_23_2021,W1_23,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,4,2021,0.2182,0.4909,0.7091,presence,78.18
W1_23_2021,W1_23,1,1287752,4883856,314,4,north,water,50,30,dry_grassland,4,2021,0.4,0.3924,0.7924,abundance,60
W1_24_2018,W1_24,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,4,2018,0.4054,0.3243,0.7297,presence,59.46
W1_24_2018,W1_24,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,4,2018,0.7196,0.2435,0.9631,abundance,28.04
W1_24_2019,W1_24,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,4,2019,0.0816,0.2653,0.3469,presence,91.84
W1_24_2019,W1_24,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,4,2019,0.3868,0.3342,0.7211,abundance,61.31999999999999
W1_24_2020,W1_24,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,4,2020,0.0741,0.3333,0.4074,presence,92.58999999999999
W1_24_2020,W1_24,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,4,2020,0.3538,0.3148,0.6686,abundance,64.62
W1_24_2021,W1_24,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,4,2021,0.1702,0.3191,0.4894,presence,82.98
W1_24_2021,W1_24,1,1287752,4883856,314,4,north,water,50,30,hay_meadow,4,2021,0.3567,0.3389,0.6957,abundance,64.33
W2_01_2018,W2_01,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,4,2018,0.4,0.4,0.8,presence,60
W2_01_2018,W2_01,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,4,2018,0.5185,0.4603,0.9788,abundance,48.150000000000006
W2_01_2019,W2_01,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,4,2019,0.1905,0.5556,0.746,presence,80.95
W2_01_2019,W2_01,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,4,2019,0.488,0.3951,0.8831,abundance,51.2
W2_01_2020,W2_01,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,4,2020,0.1607,0.4464,0.6071,presence,83.92999999999999
W2_01_2020,W2_01,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,4,2020,0.3995,0.397,0.7965,abundance,60.050000000000004
W2_01_2021,W2_01,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,4,2021,0.3019,0.5472,0.8491,presence,69.80999999999999
W2_01_2021,W2_01,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,4,2021,0.4442,0.4392,0.8834,abundance,55.580000000000005
W2_02_2018,W2_02,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,4,2018,0.4474,0.3947,0.8421,presence,55.26
W2_02_2018,W2_02,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,4,2018,0.4975,0.4874,0.9848,abundance,50.24999999999999
W2_02_2019,W2_02,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,4,2019,0.1321,0.3774,0.5094,presence,86.79
W2_02_2019,W2_02,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,4,2019,0.4296,0.4092,0.8388,abundance,57.04
W2_02_2020,W2_02,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,4,2020,0.1273,0.4,0.5273,presence,87.27000000000001
W2_02_2020,W2_02,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,4,2020,0.3521,0.3644,0.7165,abundance,64.78999999999999
W2_02_2021,W2_02,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,4,2021,0.2041,0.3878,0.5918,presence,79.59
W2_02_2021,W2_02,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,4,2021,0.3403,0.3694,0.7097,abundance,65.97
W2_03_2018,W2_03,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,8,2018,0.4545,0.2424,0.697,presence,54.55
W2_03_2018,W2_03,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,8,2018,0.5214,0.4519,0.9733,abundance,47.86
W2_03_2019,W2_03,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,8,2019,0.1765,0.3922,0.5686,presence,82.35
W2_03_2019,W2_03,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,8,2019,0.4064,0.4212,0.8276,abundance,59.36
W2_03_2020,W2_03,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,8,2020,0.1667,0.4259,0.5926,presence,83.33
W2_03_2020,W2_03,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,8,2020,0.3557,0.3481,0.7038,abundance,64.42999999999999
W2_03_2021,W2_03,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,8,2021,0.2667,0.3778,0.6444,presence,73.33000000000001
W2_03_2021,W2_03,2,1288117,4883853,314,4,north,water,0,15,hay_meadow,8,2021,0.4093,0.4289,0.8382,abundance,59.07
W2_04_2018,W2_04,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,8,2018,0.5312,0.2812,0.8125,presence,46.88
W2_04_2018,W2_04,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,8,2018,0.5397,0.4438,0.9836,abundance,46.03
W2_04_2019,W2_04,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,8,2019,0.1786,0.4643,0.6429,presence,82.14
W2_04_2019,W2_04,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,8,2019,0.4453,0.4502,0.8955,abundance,55.47
W2_04_2020,W2_04,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,8,2020,0.1724,0.4828,0.6552,presence,82.76
W2_04_2020,W2_04,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,8,2020,0.4167,0.3723,0.789,abundance,58.32999999999999
W2_04_2021,W2_04,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,8,2021,0.2308,0.4615,0.6923,presence,76.92
W2_04_2021,W2_04,2,1288117,4883853,314,4,north,water,0,15,dry_grassland,8,2021,0.3858,0.4402,0.826,abundance,61.42000000000001
W2_05_2018,W2_05,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,8,2018,0.3,0.3,0.6,presence,70
W2_05_2018,W2_05,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,8,2018,0.4863,0.4139,0.9003,abundance,51.370000000000005
W2_05_2019,W2_05,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,8,2019,0.2041,0.3878,0.5918,presence,79.59
W2_05_2019,W2_05,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,8,2019,0.3781,0.3831,0.7612,abundance,62.19
W2_05_2020,W2_05,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,8,2020,0.0333,0.3667,0.4,presence,96.67
W2_05_2020,W2_05,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,8,2020,0.3291,0.3165,0.6456,abundance,67.09
W2_05_2021,W2_05,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,8,2021,0.0926,0.3519,0.4444,presence,90.74
W2_05_2021,W2_05,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,8,2021,0.3354,0.3253,0.6606,abundance,66.46000000000001
W2_06_2018,W2_06,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,8,2018,0.4474,0.3947,0.8421,presence,55.26
W2_06_2018,W2_06,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,8,2018,0.5977,0.3665,0.9642,abundance,40.23
W2_06_2019,W2_06,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,8,2019,0.2727,0.3636,0.6364,presence,72.73
W2_06_2019,W2_06,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,8,2019,0.4245,0.4468,0.8713,abundance,57.550000000000004
W2_06_2020,W2_06,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,8,2020,0.2549,0.4706,0.7255,presence,74.51
W2_06_2020,W2_06,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,8,2020,0.4955,0.4099,0.9054,abundance,50.449999999999996
W2_06_2021,W2_06,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,8,2021,0.24,0.44,0.68,presence,76
W2_06_2021,W2_06,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,8,2021,0.3877,0.3789,0.7666,abundance,61.230000000000004
W2_07_2018,W2_07,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,4,2018,0.2857,0.3333,0.619,presence,71.42999999999999
W2_07_2018,W2_07,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,4,2018,0.5935,0.299,0.8926,abundance,40.65
W2_07_2019,W2_07,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,4,2019,0.1875,0.3542,0.5417,presence,81.25
W2_07_2019,W2_07,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,4,2019,0.4199,0.3446,0.7645,abundance,58.010000000000005
W2_07_2020,W2_07,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,4,2020,0.1852,0.4444,0.6296,presence,81.47999999999999
W2_07_2020,W2_07,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,4,2020,0.4399,0.3163,0.7562,abundance,56.010000000000005
W2_07_2021,W2_07,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,4,2021,0.1034,0.4138,0.5172,presence,89.66
W2_07_2021,W2_07,2,1288117,4883853,314,4,north,water,25,15,hay_meadow,4,2021,0.3598,0.3794,0.7392,abundance,64.02
W2_08_2018,W2_08,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,4,2018,0.4048,0.4524,0.8571,presence,59.519999999999996
W2_08_2018,W2_08,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,4,2018,0.6459,0.3344,0.9803,abundance,35.41
W2_08_2019,W2_08,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,4,2019,0.2364,0.5091,0.7455,presence,76.36
W2_08_2019,W2_08,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,4,2019,0.4716,0.4563,0.9279,abundance,52.839999999999996
W2_08_2020,W2_08,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,4,2020,0.1923,0.4231,0.6154,presence,80.77
W2_08_2020,W2_08,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,4,2020,0.4851,0.3801,0.8652,abundance,51.49
W2_08_2021,W2_08,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,4,2021,0.1364,0.5303,0.6667,presence,86.36
W2_08_2021,W2_08,2,1288117,4883853,314,4,north,water,25,15,dry_grassland,4,2021,0.3744,0.3892,0.7635,abundance,62.559999999999995
W2_09_2018,W2_09,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,4,2018,0.4324,0.3514,0.7838,presence,56.76
W2_09_2018,W2_09,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,4,2018,0.4832,0.468,0.9513,abundance,51.67999999999999
W2_09_2019,W2_09,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,4,2019,0.2273,0.3182,0.5455,presence,77.27
W2_09_2019,W2_09,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,4,2019,0.4401,0.4249,0.865,abundance,55.99000000000001
W2_09_2020,W2_09,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,4,2020,0.1786,0.4643,0.6429,presence,82.14
W2_09_2020,W2_09,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,4,2020,0.4346,0.3535,0.7881,abundance,56.54
W2_09_2021,W2_09,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,4,2021,0.1935,0.5484,0.7419,presence,80.65
W2_09_2021,W2_09,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,4,2021,0.4495,0.4394,0.8889,abundance,55.05
W2_10_2018,W2_10,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,4,2018,0.4324,0.3514,0.7838,presence,56.76
W2_10_2018,W2_10,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,4,2018,0.5167,0.4208,0.9375,abundance,48.33
W2_10_2019,W2_10,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,4,2019,0.1509,0.3962,0.5472,presence,84.91
W2_10_2019,W2_10,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,4,2019,0.4264,0.3028,0.7292,abundance,57.36
W2_10_2020,W2_10,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,4,2020,0.0862,0.3966,0.4828,presence,91.38
W2_10_2020,W2_10,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,4,2020,0.4123,0.2919,0.7042,abundance,58.77
W2_10_2021,W2_10,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,4,2021,0.1311,0.4754,0.6066,presence,86.89
W2_10_2021,W2_10,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,4,2021,0.3749,0.3492,0.7241,abundance,62.51
W2_11_2018,W2_11,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,8,2018,0.4615,0.4359,0.8974,presence,53.849999999999994
W2_11_2018,W2_11,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,8,2018,0.5243,0.4343,0.9586,abundance,47.57
W2_11_2019,W2_11,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,8,2019,0.25,0.3409,0.5909,presence,75
W2_11_2019,W2_11,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,8,2019,0.437,0.3646,0.8016,abundance,56.3
W2_11_2020,W2_11,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,8,2020,0.2353,0.451,0.6863,presence,76.47
W2_11_2020,W2_11,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,8,2020,0.3913,0.3709,0.7622,abundance,60.870000000000005
W2_11_2021,W2_11,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,8,2021,0.1364,0.5303,0.6667,presence,86.36
W2_11_2021,W2_11,2,1288117,4883853,314,4,north,water,50,15,dry_grassland,8,2021,0.3689,0.4255,0.7943,abundance,63.11
W2_12_2018,W2_12,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,8,2018,0.381,0.4286,0.8095,presence,61.9
W2_12_2018,W2_12,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,8,2018,0.4838,0.4366,0.9204,abundance,51.62
W2_12_2019,W2_12,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,8,2019,0.186,0.2558,0.4419,presence,81.4
W2_12_2019,W2_12,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,8,2019,0.3995,0.3242,0.7237,abundance,60.050000000000004
W2_12_2020,W2_12,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,8,2020,0.1569,0.3725,0.5294,presence,84.31
W2_12_2020,W2_12,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,8,2020,0.4518,0.3736,0.8253,abundance,54.82
W2_12_2021,W2_12,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,8,2021,0.1429,0.4286,0.5714,presence,85.71
W2_12_2021,W2_12,2,1288117,4883853,314,4,north,water,50,15,hay_meadow,8,2021,0.3626,0.3651,0.7277,abundance,63.739999999999995
W2_13_2018,W2_13,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,4,2018,0.5625,0.3125,0.875,presence,43.75
W2_13_2018,W2_13,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,4,2018,0.5156,0.474,0.9896,abundance,48.440000000000005
W2_13_2019,W2_13,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,4,2019,0.2083,0.375,0.5833,presence,79.17
W2_13_2019,W2_13,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,4,2019,0.4482,0.3642,0.8125,abundance,55.18000000000001
W2_13_2020,W2_13,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,4,2020,0.1698,0.4151,0.5849,presence,83.02000000000001
W2_13_2020,W2_13,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,4,2020,0.3553,0.3164,0.6717,abundance,64.47
W2_13_2021,W2_13,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,4,2021,0.1667,0.4259,0.5926,presence,83.33
W2_13_2021,W2_13,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,4,2021,0.4556,0.4058,0.8614,abundance,54.44
W2_14_2018,W2_14,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,8,2018,0.5625,0.3125,0.875,presence,43.75
W2_14_2018,W2_14,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,8,2018,0.5334,0.4562,0.9896,abundance,46.660000000000004
W2_14_2019,W2_14,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,8,2019,0.1837,0.3673,0.551,presence,81.63
W2_14_2019,W2_14,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,8,2019,0.4313,0.3485,0.7799,abundance,56.87
W2_14_2020,W2_14,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,8,2020,0.0847,0.4068,0.4915,presence,91.53
W2_14_2020,W2_14,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,8,2020,0.4225,0.3859,0.8083,abundance,57.75
W2_14_2021,W2_14,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,8,2021,0.1837,0.3673,0.551,presence,81.63
W2_14_2021,W2_14,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,8,2021,0.4338,0.3893,0.8231,abundance,56.620000000000005
W2_15_2018,W2_15,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,8,2018,0.6207,0.2414,0.8621,presence,37.93
W2_15_2018,W2_15,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,8,2018,0.5485,0.4404,0.9889,abundance,45.15
W2_15_2019,W2_15,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,8,2019,0.0926,0.3519,0.4444,presence,90.74
W2_15_2019,W2_15,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,8,2019,0.4825,0.3364,0.8189,abundance,51.75000000000001
W2_15_2020,W2_15,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,8,2020,0.1636,0.4364,0.6,presence,83.64
W2_15_2020,W2_15,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,8,2020,0.3451,0.3375,0.6826,abundance,65.49000000000001
W2_15_2021,W2_15,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,8,2021,0.2549,0.4706,0.7255,presence,74.51
W2_15_2021,W2_15,2,1288117,4883853,314,4,north,water,0,30,hay_meadow,8,2021,0.4273,0.4147,0.842,abundance,57.269999999999996
W2_16_2018,W2_16,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,4,2018,0.6071,0.1786,0.7857,presence,39.290000000000006
W2_16_2018,W2_16,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,4,2018,0.5406,0.4434,0.9841,abundance,45.940000000000005
W2_16_2019,W2_16,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,4,2019,0.1636,0.4364,0.6,presence,83.64
W2_16_2019,W2_16,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,4,2019,0.5039,0.3612,0.865,abundance,49.61
W2_16_2020,W2_16,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,4,2020,0.125,0.4107,0.5357,presence,87.5
W2_16_2020,W2_16,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,4,2020,0.4108,0.3392,0.75,abundance,58.919999999999995
W2_16_2021,W2_16,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,4,2021,0.1739,0.3043,0.4783,presence,82.61
W2_16_2021,W2_16,2,1288117,4883853,314,4,north,water,0,30,dry_grassland,4,2021,0.3656,0.3808,0.7464,abundance,63.440000000000005
W2_17_2018,W2_17,2,1288117,4883853,314,4,north,water,25,30,hay_meadow,4,2018,0.35,0.35,0.7,presence,65
W2_17_2018,W2_17,2,1288117,4883853,314,4,north,water,25,30,hay_meadow,4,2018,0.6178,0.3439,0.9618,abundance,38.22
W2_17_2019,W2_17,2,1288117,4883853,314,4,north,water,25,30,hay_meadow,4,2019,0.1132,0.3585,0.4717,presence,88.68
W2_17_2019,W2_17,2,1288117,4883853,314,4,north,water,25,30,hay_meadow,4,2019,0.4188,0.3138,0.7326,abundance,58.11999999999999
